ID,Name,Type,Latitude,Longitude,Description,Details,Address,Geometry,Contact
PA_id_1131524051,Campo Primi Passi,skiing:downhill,,,,"details: {'lit': 'no', 'piste:difficulty': 'novice', 'piste:type': 'downhill', 'ref': '119'}",,"[{'lat': 46.1664872, 'lon': 10.7868388}, {'lat': 46.1659723, 'lon': 10.7867423}, {'lat': 46.1656742, 'lon': 10.786818}]",
PA_id_1131930104,,skiing:downhill,,,,"details: {'oneway': 'no', 'piste:difficulty': 'novice', 'piste:type': 'downhill'}",,"[{'lat': 46.236117, 'lon': 10.8368127}, {'lat': 46.2363277, 'lon': 10.8366624}]",
PA_id_1132768725,,skiing:downhill,,,,"details: {'oneway': 'no', 'piste:type': 'downhill'}",,"[{'lat': 46.2368449, 'lon': 10.8348065}, {'lat': 46.2367508, 'lon': 10.8350319}]",
PA_id_1132768726,,skiing:downhill,,,,"details: {'oneway': 'no', 'piste:difficulty': 'easy', 'piste:type': 'downhill'}",,"[{'lat': 46.2370885, 'lon': 10.8345539}, {'lat': 46.2368449, 'lon': 10.8348065}]",
PA_id_1132768727,(50) Pradalago Facile,skiing:downhill,,,,"details: {'lit': 'no', 'piste:difficulty': 'easy', 'piste:type': 'downhill', 'ref': '50'}",,"[{'lat': 46.2368449, 'lon': 10.8348065}, {'lat': 46.2368277, 'lon': 10.8349366}]",
PA_id_1132928054,,skiing:downhill,,,,"details: {'oneway': 'no', 'piste:difficulty': 'novice', 'piste:type': 'downhill'}",,"[{'lat': 46.2390552, 'lon': 10.5803812}, {'lat': 46.2387147, 'lon': 10.5805741}, {'lat': 46.238436, 'lon': 10.5808056}, {'lat': 46.2383671, 'lon': 10.5809786}]",
PA_id_1133477541,,skiing:downhill,,,,"details: {'piste:difficulty': 'easy', 'piste:type': 'downhill'}",,"[{'lat': 46.1674968, 'lon': 10.7861825}, {'lat': 46.1681909, 'lon': 10.7861365}, {'lat': 46.1685197, 'lon': 10.7863807}, {'lat': 46.1687211, 'lon': 10.7862458}, {'lat': 46.1688027, 'lon': 10.7859086}]",
PA_id_1134522599,,skiing:downhill,,,,"details: {'oneway': 'no', 'piste:difficulty': 'intermediate', 'piste:type': 'downhill'}",,"[{'lat': 46.1499467, 'lon': 11.0360333}, {'lat': 46.1499038, 'lon': 11.0365043}, {'lat': 46.1498715, 'lon': 11.0368598}]",
PA_id_1134522601,,skiing:downhill,,,,"details: {'area': 'no', 'piste:difficulty': 'intermediate', 'piste:type': 'downhill'}",,"[{'lat': 46.1480717, 'lon': 11.0371252}, {'lat': 46.1483513, 'lon': 11.0369349}]",
PA_id_1134522602,,skiing:downhill,,,,"details: {'area': 'no', 'piste:difficulty': 'intermediate', 'piste:type': 'downhill'}",,"[{'lat': 46.1485426, 'lon': 11.0365898}, {'lat': 46.1486717, 'lon': 11.0361619}]",
PA_id_1134522603,,skiing:downhill,,,,"details: {'area': 'no', 'piste:difficulty': 'intermediate', 'piste:type': 'downhill'}",,"[{'lat': 46.1483513, 'lon': 11.0369349}, {'lat': 46.148447, 'lon': 11.0367624}, {'lat': 46.1485426, 'lon': 11.0365898}]",
PA_id_1134821369,Prack,skiing:downhill,,,,"details: {'piste:difficulty': 'easy', 'piste:type': 'downhill'}",,"[{'lat': 45.9542883, 'lon': 11.2847571}, {'lat': 45.9544529, 'lon': 11.2846181}, {'lat': 45.9547506, 'lon': 11.2841955}, {'lat': 45.9549334, 'lon': 11.2837108}, {'lat': 45.9549033, 'lon': 11.2834501}, {'lat': 45.9547059, 'lon': 11.2828611}, {'lat': 45.9544923, 'lon': 11.2823539}, {'lat': 45.954278, 'lon': 11.2821305}, {'lat': 45.9538744, 'lon': 11.2817368}, {'lat': 45.9536107, 'lon': 11.2813068}, {'lat': 45.9534269, 'lon': 11.2807576}, {'lat': 45.9532831, 'lon': 11.2806818}, {'lat': 45.9527602, 'lon': 11.2808159}, {'lat': 45.9522989, 'lon': 11.280259}]",
PA_id_1137829408,,skiing:nordic,,,,"details: {'piste:difficulty': 'advanced', 'piste:type': 'nordic'}",,"[{'lat': 46.3518552, 'lon': 11.4863294}, {'lat': 46.3518593, 'lon': 11.4863028}, {'lat': 46.3518659, 'lon': 11.4862699}, {'lat': 46.3518688, 'lon': 11.486237}, {'lat': 46.351865, 'lon': 11.4862068}, {'lat': 46.3518555, 'lon': 11.4861712}, {'lat': 46.3518555, 'lon': 11.4861396}, {'lat': 46.3518555, 'lon': 11.4861095}, {'lat': 46.3518621, 'lon': 11.4860875}, {'lat': 46.3518877, 'lon': 11.4860615}, {'lat': 46.351936, 'lon': 11.4860464}, {'lat': 46.3520192, 'lon': 11.4860121}, {'lat': 46.3521177, 'lon': 11.4859682}, {'lat': 46.3522019, 'lon': 11.4859463}, {'lat': 46.3522701, 'lon': 11.485923}, {'lat': 46.3523202, 'lon': 11.4859079}]",
PA_id_1137829409,,skiing:nordic,,,,"details: {'highway': 'service', 'piste:difficulty': 'advanced', 'piste:type': 'nordic', 'surface': 'asphalt'}",,"[{'lat': 46.3517721, 'lon': 11.4864919}, {'lat': 46.3518552, 'lon': 11.4863294}]",
PA_id_1137829411,,skiing:nordic,,,,"details: {'piste:difficulty': 'advanced', 'piste:oneway': 'no', 'piste:type': 'nordic'}",,"[{'lat': 46.3516295, 'lon': 11.4865767}, {'lat': 46.3516361, 'lon': 11.4866527}, {'lat': 46.3516227, 'lon': 11.4867381}]",
PA_id_1143699297,,skiing:downhill,,,,"details: {'incline': 'down', 'piste:difficulty': 'easy', 'piste:lit': 'no', 'piste:name': 'Variante Presena Paradiso', 'piste:oneway': 'yes', 'piste:ref': '40', 'piste:type': 'downhill'}",,"[{'lat': 46.2275585, 'lon': 10.5805421}, {'lat': 46.2278051, 'lon': 10.5808296}, {'lat': 46.2279711, 'lon': 10.581023}, {'lat': 46.2281826, 'lon': 10.5811097}, {'lat': 46.2284589, 'lon': 10.581098}, {'lat': 46.228879, 'lon': 10.5807701}, {'lat': 46.2292443, 'lon': 10.5805188}, {'lat': 46.2295584, 'lon': 10.5805158}, {'lat': 46.229735, 'lon': 10.5806305}]",
PA_id_1143699299,,skiing:downhill,,,,"details: {'highway': 'path', 'incline': 'down', 'piste:difficulty': 'easy', 'piste:grooming': 'classic', 'piste:lit': 'no', 'piste:name': 'Variante Presena Paradiso', 'piste:oneway': 'yes', 'piste:ref': '40', 'piste:type': 'downhill', 'sac_scale': 'hiking'}",,"[{'lat': 46.2354831, 'lon': 10.5805474}, {'lat': 46.2356136, 'lon': 10.5804699}, {'lat': 46.2357595, 'lon': 10.5804166}, {'lat': 46.2360301, 'lon': 10.5803776}, {'lat': 46.2363307, 'lon': 10.580344}, {'lat': 46.2365755, 'lon': 10.5803732}, {'lat': 46.23663, 'lon': 10.5804094}, {'lat': 46.2366686, 'lon': 10.5804723}, {'lat': 46.2367736, 'lon': 10.5807221}, {'lat': 46.2368254, 'lon': 10.5808093}, {'lat': 46.23686, 'lon': 10.580839}, {'lat': 46.236911, 'lon': 10.5808857}, {'lat': 46.2370314, 'lon': 10.5809313}, {'lat': 46.2371903, 'lon': 10.5809614}]",
PA_id_1143699300,(40) Presena Paradiso,skiing:downhill,,,,"details: {'incline': 'down', 'piste:difficulty': 'easy', 'piste:name': '(40) Presena Paradiso', 'piste:type': 'downhill'}",,"[{'lat': 46.2386066, 'lon': 10.5807847}, {'lat': 46.238763, 'lon': 10.5808206}, {'lat': 46.2389022, 'lon': 10.580895}]",
PA_id_1145464359,,skiing:nordic,,,,"details: {'lit': 'yes', 'oneway': 'yes', 'piste:difficulty': 'easy', 'piste:grooming': 'classic+skating', 'piste:type': 'nordic'}",,"[{'lat': 46.1445803, 'lon': 11.7967399}, {'lat': 46.1444116, 'lon': 11.7967047}, {'lat': 46.1443289, 'lon': 11.7967866}, {'lat': 46.144282, 'lon': 11.7969975}, {'lat': 46.1442065, 'lon': 11.7970923}, {'lat': 46.1438487, 'lon': 11.797372}, {'lat': 46.143795, 'lon': 11.7974705}, {'lat': 46.1438253, 'lon': 11.797561}, {'lat': 46.1439227, 'lon': 11.7975495}, {'lat': 46.1442896, 'lon': 11.797358}, {'lat': 46.144457, 'lon': 11.797399}, {'lat': 46.1445585, 'lon': 11.7975898}, {'lat': 46.1445807, 'lon': 11.7979742}, {'lat': 46.1446061, 'lon': 11.7984734}, {'lat': 46.1446938, 'lon': 11.7989671}, {'lat': 46.1447815, 'lon': 11.7989861}, {'lat': 46.1449138, 'lon': 11.7989303}, {'lat': 46.1450604, 'lon': 11.7991063}, {'lat': 46.1457487, 'lon': 11.7987401}, {'lat': 46.1461835, 'lon': 11.7985799}, {'lat': 46.1462287, 'lon': 11.7985364}, {'lat': 46.1462757, 'lon': 11.7984198}, {'lat': 46.1463078, 'lon': 11.798254}, {'lat': 46.1463187, 'lon': 11.7979373}, {'lat': 46.1462976, 'lon': 11.797833}, {'lat': 46.146233, 'lon': 11.7977841}, {'lat': 46.1461229, 'lon': 11.7977793}, {'lat': 46.1460204, 'lon': 11.7978262}, {'lat': 46.1458175, 'lon': 11.7979763}, {'lat': 46.145638, 'lon': 11.7981107}, {'lat': 46.1455972, 'lon': 11.7982632}, {'lat': 46.1456384, 'lon': 11.7983589}, {'lat': 46.1457525, 'lon': 11.7983715}, {'lat': 46.1458587, 'lon': 11.7982607}, {'lat': 46.145979, 'lon': 11.798111}, {'lat': 46.1460942, 'lon': 11.7980615}, {'lat': 46.1461629, 'lon': 11.7981211}, {'lat': 46.1461672, 'lon': 11.7982529}, {'lat': 46.1460771, 'lon': 11.7983982}, {'lat': 46.1456779, 'lon': 11.7985744}, {'lat': 46.1455441, 'lon': 11.7985927}, {'lat': 46.1454246, 'lon': 11.7985387}, {'lat': 46.1452719, 'lon': 11.7981815}, {'lat': 46.1451907, 'lon': 11.7977726}, {'lat': 46.1451626, 'lon': 11.7973515}, {'lat': 46.1451631, 'lon': 11.7970232}, {'lat': 46.1451467, 'lon': 11.7969424}, {'lat': 46.1451065, 'lon': 11.7969104}, {'lat': 46.14506, 'lon': 11.7969684}, {'lat': 46.1450899, 'lon': 11.7977361}, {'lat': 46.1451847, 'lon': 11.7982665}, {'lat': 46.1452629, 'lon': 11.7986338}, {'lat': 46.14525, 'lon': 11.7987217}, {'lat': 46.1452035, 'lon': 11.7987864}, {'lat': 46.1451414, 'lon': 11.7987467}, {'lat': 46.1451209, 'lon': 11.7986469}, {'lat': 46.1450753, 'lon': 11.7984007}, {'lat': 46.1449654, 'lon': 11.7976745}, {'lat': 46.1448647, 'lon': 11.7970727}, {'lat': 46.1448452, 'lon': 11.7967941}, {'lat': 46.1448275, 'lon': 11.7967305}, {'lat': 46.1447948, 'lon': 11.7967031}, {'lat': 46.1447596, 'lon': 11.7967327}, {'lat': 46.1447495, 'lon': 11.796813}, {'lat': 46.1448482, 'lon': 11.7976666}, {'lat': 46.1449087, 'lon': 11.7983222}, {'lat': 46.1449323, 'lon': 11.7985824}, {'lat': 46.1449191, 'lon': 11.7986566}, {'lat': 46.1448756, 'lon': 11.7986903}, {'lat': 46.1448305, 'lon': 11.7986714}, {'lat': 46.1448005, 'lon': 11.7986027}, {'lat': 46.1447486, 'lon': 11.7983431}, {'lat': 46.1446245, 'lon': 11.7969951}, {'lat': 46.1445803, 'lon': 11.7967399}]",
PA_id_1147090374,Naturale Allenamento,skiing:downhill,,,,"details: {'piste:difficulty': 'intermediate', 'piste:type': 'downhill', 'ref': '29a'}",,"[{'lat': 46.3354129, 'lon': 11.5494764}, {'lat': 46.3353168, 'lon': 11.5497176}, {'lat': 46.3352672, 'lon': 11.54992}, {'lat': 46.3352687, 'lon': 11.5501255}, {'lat': 46.3354787, 'lon': 11.5503159}, {'lat': 46.336134, 'lon': 11.5509235}, {'lat': 46.3368449, 'lon': 11.5515003}, {'lat': 46.3374414, 'lon': 11.5520599}]",
PA_id_1153240896,Le Coste B,skiing:downhill,,,,"details: {'piste:difficulty': 'intermediate', 'piste:type': 'downhill', 'ref': '49B'}",,"[{'lat': 46.3922825, 'lon': 11.8011573}, {'lat': 46.3921069, 'lon': 11.8011178}, {'lat': 46.3918955, 'lon': 11.8011026}, {'lat': 46.3913365, 'lon': 11.8010159}, {'lat': 46.3910941, 'lon': 11.8010289}, {'lat': 46.3907836, 'lon': 11.8011021}, {'lat': 46.3904681, 'lon': 11.8012058}, {'lat': 46.3900181, 'lon': 11.8012725}, {'lat': 46.3888406, 'lon': 11.8014333}, {'lat': 46.3879171, 'lon': 11.8016101}, {'lat': 46.3874417, 'lon': 11.8015812}, {'lat': 46.3871053, 'lon': 11.8014059}, {'lat': 46.3864012, 'lon': 11.8009533}, {'lat': 46.3855626, 'lon': 11.8002388}, {'lat': 46.3852312, 'lon': 11.7998274}, {'lat': 46.384818, 'lon': 11.7990091}]",
PA_id_1153242392,,skiing:downhill,,,,"details: {'area': 'yes', 'piste:difficulty': 'intermediate', 'piste:type': 'downhill'}",,"[{'lat': 46.3834422, 'lon': 11.7998508}, {'lat': 46.3843159, 'lon': 11.800539}, {'lat': 46.3861241, 'lon': 11.8019392}, {'lat': 46.3868265, 'lon': 11.8024143}, {'lat': 46.3874456, 'lon': 11.8027059}, {'lat': 46.3880126, 'lon': 11.8027814}, {'lat': 46.3884351, 'lon': 11.8027343}, {'lat': 46.3894698, 'lon': 11.8024569}, {'lat': 46.3901557, 'lon': 11.8022076}, {'lat': 46.3905584, 'lon': 11.8019367}, {'lat': 46.3910074, 'lon': 11.8016898}, {'lat': 46.3912799, 'lon': 11.8015627}, {'lat': 46.3916381, 'lon': 11.8015069}, {'lat': 46.3918246, 'lon': 11.8015326}, {'lat': 46.3916825, 'lon': 11.8012236}, {'lat': 46.3916351, 'lon': 11.8009962}, {'lat': 46.3910698, 'lon': 11.8009576}, {'lat': 46.3906406, 'lon': 11.8010262}, {'lat': 46.3900596, 'lon': 11.8010058}, {'lat': 46.3889476, 'lon': 11.8011263}, {'lat': 46.3882883, 'lon': 11.8012743}, {'lat': 46.3878644, 'lon': 11.8012403}, {'lat': 46.3874968, 'lon': 11.8011982}, {'lat': 46.3862803, 'lon': 11.8004726}, {'lat': 46.3853004, 'lon': 11.7997001}, {'lat': 46.3852326, 'lon': 11.799611}, {'lat': 46.3849263, 'lon': 11.7989803}, {'lat': 46.3848269, 'lon': 11.7992998}, {'lat': 46.385132, 'lon': 11.7998632}, {'lat': 46.3853478, 'lon': 11.8004683}, {'lat': 46.3848623, 'lon': 11.8000992}, {'lat': 46.3848381, 'lon': 11.7998284}, {'lat': 46.3791026, 'lon': 11.795098}, {'lat': 46.379078, 'lon': 11.7953902}, {'lat': 46.3794147, 'lon': 11.7958799}, {'lat': 46.3797049, 'lon': 11.7962082}, {'lat': 46.3804546, 'lon': 11.7969693}, {'lat': 46.3809047, 'lon': 11.7973274}, {'lat': 46.3811161, 'lon': 11.7974973}, {'lat': 46.3813527, 'lon': 11.7979464}, {'lat': 46.3816164, 'lon': 11.7983379}, {'lat': 46.3821209, 'lon': 11.7987991}, {'lat': 46.3829309, 'lon': 11.7994625}, {'lat': 46.3834422, 'lon': 11.7998508}]",
PA_id_1153242393,,skiing:downhill,,,,"details: {'area': 'yes', 'piste:difficulty': 'easy', 'piste:type': 'downhill'}",,"[{'lat': 46.3848381, 'lon': 11.7998284}, {'lat': 46.3791026, 'lon': 11.795098}, {'lat': 46.3790147, 'lon': 11.7949481}, {'lat': 46.3790325, 'lon': 11.7947539}, {'lat': 46.3791371, 'lon': 11.7947129}, {'lat': 46.3795931, 'lon': 11.7949588}, {'lat': 46.3800872, 'lon': 11.7952531}, {'lat': 46.3808132, 'lon': 11.7956184}, {'lat': 46.3809722, 'lon': 11.7956984}, {'lat': 46.3819899, 'lon': 11.7961503}, {'lat': 46.382421, 'lon': 11.7963802}, {'lat': 46.3830091, 'lon': 11.7965181}, {'lat': 46.3832066, 'lon': 11.7965431}, {'lat': 46.3834182, 'lon': 11.796735}, {'lat': 46.3837503, 'lon': 11.7972103}, {'lat': 46.3839915, 'lon': 11.7976396}, {'lat': 46.3836659, 'lon': 11.7968583}, {'lat': 46.3833911, 'lon': 11.7963181}, {'lat': 46.3837577, 'lon': 11.7963904}, {'lat': 46.3839208, 'lon': 11.7966804}, {'lat': 46.3841153, 'lon': 11.7970715}, {'lat': 46.3842853, 'lon': 11.7975004}, {'lat': 46.3845248, 'lon': 11.7982561}, {'lat': 46.3849263, 'lon': 11.7989803}, {'lat': 46.3848269, 'lon': 11.7992998}, {'lat': 46.384883, 'lon': 11.799608}, {'lat': 46.3848381, 'lon': 11.7998284}]",
PA_id_1153242394,,skiing:downhill,,,,"details: {'area': 'yes', 'piste:difficulty': 'advanced', 'piste:type': 'downhill'}",,"[{'lat': 46.3682755, 'lon': 11.8042921}, {'lat': 46.3684521, 'lon': 11.8051139}, {'lat': 46.3687883, 'lon': 11.8048932}, {'lat': 46.3692017, 'lon': 11.804435}, {'lat': 46.3695479, 'lon': 11.804025}, {'lat': 46.3698494, 'lon': 11.8035261}, {'lat': 46.370366, 'lon': 11.8030432}, {'lat': 46.3705735, 'lon': 11.8028493}, {'lat': 46.370756, 'lon': 11.8027753}, {'lat': 46.3709319, 'lon': 11.802704}, {'lat': 46.3711928, 'lon': 11.8026008}, {'lat': 46.3727618, 'lon': 11.8019802}, {'lat': 46.3733206, 'lon': 11.8018198}, {'lat': 46.3739837, 'lon': 11.8013984}, {'lat': 46.3745156, 'lon': 11.8011191}, {'lat': 46.3748921, 'lon': 11.8010615}, {'lat': 46.37554, 'lon': 11.801133}, {'lat': 46.3757202, 'lon': 11.8011517}, {'lat': 46.3769167, 'lon': 11.8012759}, {'lat': 46.3774801, 'lon': 11.8012606}, {'lat': 46.3776878, 'lon': 11.8013831}, {'lat': 46.3777653, 'lon': 11.8007655}, {'lat': 46.377554, 'lon': 11.8005512}, {'lat': 46.3766456, 'lon': 11.8004236}, {'lat': 46.3756527, 'lon': 11.8005461}, {'lat': 46.374783, 'lon': 11.8005461}, {'lat': 46.3745541, 'lon': 11.8004849}, {'lat': 46.3744545, 'lon': 11.8005282}, {'lat': 46.3742372, 'lon': 11.8006226}, {'lat': 46.3741862, 'lon': 11.8006523}, {'lat': 46.3731843, 'lon': 11.8012351}, {'lat': 46.3725118, 'lon': 11.8015311}, {'lat': 46.3714061, 'lon': 11.8019343}, {'lat': 46.370642, 'lon': 11.8022149}, {'lat': 46.3703884, 'lon': 11.8023527}, {'lat': 46.37017, 'lon': 11.8025968}, {'lat': 46.3697299, 'lon': 11.8030162}, {'lat': 46.3690573, 'lon': 11.8038021}, {'lat': 46.3687263, 'lon': 11.8041032}, {'lat': 46.3684129, 'lon': 11.8042768}, {'lat': 46.3682755, 'lon': 11.8042921}]",
PA_id_1153459217,,skiing:downhill,,,,"details: {'area': 'yes', 'piste:difficulty': 'intermediate', 'piste:type': 'downhill'}",,"[{'lat': 46.3313755, 'lon': 11.7007826}, {'lat': 46.3312081, 'lon': 11.7010808}, {'lat': 46.3310451, 'lon': 11.7014306}, {'lat': 46.3309977, 'lon': 11.7019971}, {'lat': 46.3311029, 'lon': 11.702997}, {'lat': 46.3311507, 'lon': 11.7045685}, {'lat': 46.33116, 'lon': 11.7055078}, {'lat': 46.3312258, 'lon': 11.7064624}, {'lat': 46.3312783, 'lon': 11.7071639}, {'lat': 46.3316851, 'lon': 11.7071061}, {'lat': 46.3315711, 'lon': 11.7052994}, {'lat': 46.3315888, 'lon': 11.7043402}, {'lat': 46.3315148, 'lon': 11.7035742}, {'lat': 46.33143, 'lon': 11.70267}, {'lat': 46.331371, 'lon': 11.7018039}, {'lat': 46.3313518, 'lon': 11.7014327}, {'lat': 46.3314214, 'lon': 11.7011152}, {'lat': 46.3314866, 'lon': 11.7008555}, {'lat': 46.3313755, 'lon': 11.7007826}]",
PA_id_1153459218,,skiing:downhill,,,,"details: {'area': 'yes', 'piste:difficulty': 'intermediate', 'piste:type': 'downhill'}",,"[{'lat': 46.3332027, 'lon': 11.7103889}, {'lat': 46.3337286, 'lon': 11.7108259}, {'lat': 46.3341414, 'lon': 11.7112143}, {'lat': 46.3345583, 'lon': 11.7118091}, {'lat': 46.334902, 'lon': 11.7123159}, {'lat': 46.3351178, 'lon': 11.7126285}, {'lat': 46.3353839, 'lon': 11.7127407}, {'lat': 46.3358343, 'lon': 11.7127074}, {'lat': 46.3363434, 'lon': 11.7126163}, {'lat': 46.337039, 'lon': 11.7125071}, {'lat': 46.3375104, 'lon': 11.7124494}, {'lat': 46.3379839, 'lon': 11.7124069}, {'lat': 46.3384595, 'lon': 11.7124464}, {'lat': 46.3389183, 'lon': 11.7125374}, {'lat': 46.3390545, 'lon': 11.7126042}, {'lat': 46.339375, 'lon': 11.7127984}, {'lat': 46.3396746, 'lon': 11.713111}, {'lat': 46.3394195, 'lon': 11.7136571}, {'lat': 46.3391056, 'lon': 11.7132683}, {'lat': 46.3387715, 'lon': 11.7130823}, {'lat': 46.3384162, 'lon': 11.7130231}, {'lat': 46.3376166, 'lon': 11.713044}, {'lat': 46.3368023, 'lon': 11.7131521}, {'lat': 46.3359977, 'lon': 11.7132475}, {'lat': 46.3356332, 'lon': 11.7132475}, {'lat': 46.3352225, 'lon': 11.7131534}, {'lat': 46.3350402, 'lon': 11.7130958}, {'lat': 46.3346505, 'lon': 11.7127347}, {'lat': 46.334198, 'lon': 11.712064}, {'lat': 46.3336406, 'lon': 11.7113084}, {'lat': 46.3330561, 'lon': 11.7106105}, {'lat': 46.332461, 'lon': 11.7099307}, {'lat': 46.3321383, 'lon': 11.7093572}, {'lat': 46.3315852, 'lon': 11.7084498}, {'lat': 46.3314217, 'lon': 11.7076032}, {'lat': 46.3312783, 'lon': 11.7071639}, {'lat': 46.3316851, 'lon': 11.7071061}, {'lat': 46.3318031, 'lon': 11.7085925}, {'lat': 46.3318911, 'lon': 11.7087958}, {'lat': 46.3323353, 'lon': 11.7093784}, {'lat': 46.3328235, 'lon': 11.7100096}, {'lat': 46.3332027, 'lon': 11.7103889}]",
PA_id_1153459219,,skiing:downhill,,,,"details: {'area': 'yes', 'piste:difficulty': 'intermediate', 'piste:type': 'downhill'}",,"[{'lat': 46.3396746, 'lon': 11.713111}, {'lat': 46.3398922, 'lon': 11.713432}, {'lat': 46.3401841, 'lon': 11.713771}, {'lat': 46.3402878, 'lon': 11.713889}, {'lat': 46.3403663, 'lon': 11.7140306}, {'lat': 46.34039, 'lon': 11.7142967}, {'lat': 46.3403159, 'lon': 11.7146808}, {'lat': 46.3402937, 'lon': 11.7150241}, {'lat': 46.3403929, 'lon': 11.7154447}, {'lat': 46.3405825, 'lon': 11.7160241}, {'lat': 46.3407707, 'lon': 11.7163502}, {'lat': 46.3411277, 'lon': 11.7168287}, {'lat': 46.3416254, 'lon': 11.7173244}, {'lat': 46.3419084, 'lon': 11.7176613}, {'lat': 46.342372, 'lon': 11.7183436}, {'lat': 46.3428594, 'lon': 11.7191934}, {'lat': 46.3433052, 'lon': 11.7199573}, {'lat': 46.3435882, 'lon': 11.7203199}, {'lat': 46.3439881, 'lon': 11.7207684}, {'lat': 46.3442814, 'lon': 11.7208992}, {'lat': 46.3448917, 'lon': 11.7212404}, {'lat': 46.3450857, 'lon': 11.7213584}, {'lat': 46.3449732, 'lon': 11.7215494}, {'lat': 46.3448058, 'lon': 11.7216717}, {'lat': 46.3443807, 'lon': 11.7215945}, {'lat': 46.3439866, 'lon': 11.7212941}, {'lat': 46.3434104, 'lon': 11.7208091}, {'lat': 46.3428638, 'lon': 11.7200023}, {'lat': 46.3424253, 'lon': 11.71935}, {'lat': 46.3419632, 'lon': 11.7185818}, {'lat': 46.3417113, 'lon': 11.7182385}, {'lat': 46.3413173, 'lon': 11.7176849}, {'lat': 46.3407411, 'lon': 11.7169746}, {'lat': 46.3404122, 'lon': 11.7165305}, {'lat': 46.3402078, 'lon': 11.71617}, {'lat': 46.3400611, 'lon': 11.7157129}, {'lat': 46.33999, 'lon': 11.71517}, {'lat': 46.3399856, 'lon': 11.7147387}, {'lat': 46.3399487, 'lon': 11.7144529}, {'lat': 46.339908, 'lon': 11.7142942}, {'lat': 46.3398157, 'lon': 11.7141194}, {'lat': 46.3394195, 'lon': 11.7136571}, {'lat': 46.3396746, 'lon': 11.713111}]",
PA_id_1153459220,,skiing:downhill,,,,"details: {'area': 'yes', 'piste:difficulty': 'intermediate', 'piste:type': 'downhill'}",,"[{'lat': 46.3448917, 'lon': 11.7212404}, {'lat': 46.3450857, 'lon': 11.7213584}, {'lat': 46.3451523, 'lon': 11.7212139}, {'lat': 46.3452353, 'lon': 11.7210015}, {'lat': 46.3453567, 'lon': 11.7204736}, {'lat': 46.3454649, 'lon': 11.7196904}, {'lat': 46.3454649, 'lon': 11.7192613}, {'lat': 46.3454634, 'lon': 11.7190274}, {'lat': 46.3453286, 'lon': 11.7184308}, {'lat': 46.345173, 'lon': 11.718154}, {'lat': 46.3449672, 'lon': 11.7178729}, {'lat': 46.3447509, 'lon': 11.7176219}, {'lat': 46.3446531, 'lon': 11.7173558}, {'lat': 46.3444695, 'lon': 11.7169546}, {'lat': 46.3443643, 'lon': 11.7163773}, {'lat': 46.3442887, 'lon': 11.7160877}, {'lat': 46.3441806, 'lon': 11.7157658}, {'lat': 46.3441184, 'lon': 11.7153452}, {'lat': 46.3440784, 'lon': 11.7149289}, {'lat': 46.3441332, 'lon': 11.7143925}, {'lat': 46.3442991, 'lon': 11.7135449}, {'lat': 46.3445317, 'lon': 11.7125879}, {'lat': 46.3445761, 'lon': 11.7121952}, {'lat': 46.3445717, 'lon': 11.7113455}, {'lat': 46.344268, 'lon': 11.7113541}, {'lat': 46.3442428, 'lon': 11.7123669}, {'lat': 46.3440799, 'lon': 11.713045}, {'lat': 46.3439406, 'lon': 11.7136565}, {'lat': 46.3438355, 'lon': 11.7143131}, {'lat': 46.3438058, 'lon': 11.7148732}, {'lat': 46.3438636, 'lon': 11.7157615}, {'lat': 46.3440369, 'lon': 11.7164803}, {'lat': 46.3442191, 'lon': 11.7171863}, {'lat': 46.3444028, 'lon': 11.7176841}, {'lat': 46.3446724, 'lon': 11.718154}, {'lat': 46.3449109, 'lon': 11.7186025}, {'lat': 46.3450871, 'lon': 11.7189415}, {'lat': 46.3451449, 'lon': 11.7191347}, {'lat': 46.3451745, 'lon': 11.719493}, {'lat': 46.3451479, 'lon': 11.7199264}, {'lat': 46.3450368, 'lon': 11.7207998}, {'lat': 46.3449953, 'lon': 11.7211238}, {'lat': 46.3448917, 'lon': 11.7212404}]",
PA_id_1154918748,,skiing:nordic,,,,"details: {'oneway': 'yes', 'piste:difficulty': 'advanced', 'piste:grooming': 'classic+skating', 'piste:type': 'nordic'}",,"[{'lat': 45.8674413, 'lon': 11.2304203}, {'lat': 45.867526, 'lon': 11.2299831}, {'lat': 45.8678429, 'lon': 11.2294964}, {'lat': 45.8679976, 'lon': 11.2290626}, {'lat': 45.8679681, 'lon': 11.2285441}, {'lat': 45.8677323, 'lon': 11.2277505}, {'lat': 45.8680565, 'lon': 11.2272849}, {'lat': 45.8684249, 'lon': 11.226703}, {'lat': 45.8685154, 'lon': 11.2262964}]",
