id;name;latitude;longitude;bounds;geometry;type;details
PA_id_1147090374;Naturale Allenamento;;;{'minlat': 46.3352672, 'minlon': 11.5494764, 'maxlat': 46.3374414, 'maxlon': 11.5520599};POLYGON ((11.5494764 46.3354129, 11.5497176 46.3353168, 11.54992 46.3352672, 11.5501255 46.3352687, 11.5503159 46.3354787, 11.5509235 46.336134, 11.5515003 46.3368449, 11.5520599 46.3374414, 11.5494764 46.3354129));skiing:downhill;{'piste:difficulty': 'intermediate', 'ref': '29a'}
PA_id_1153240896;Le Coste B;;;{'minlat': 46.384818, 'minlon': 11.7990091, 'maxlat': 46.3922825, 'maxlon': 11.8016101};POLYGON ((11.8011573 46.3922825, 11.8011178 46.3921069, 11.8011026 46.3918955, 11.8010159 46.3913365, 11.8010289 46.3910941, 11.8011021 46.3907836, 11.8012058 46.3904681, 11.8012725 46.3900181, 11.8014333 46.3888406, 11.8016101 46.3879171, 11.8015812 46.3874417, 11.8014059 46.3871053, 11.8009533 46.3864012, 11.8002388 46.3855626, 11.7998274 46.3852312, 11.7990091 46.384818, 11.8011573 46.3922825));skiing:downhill;{'piste:difficulty': 'intermediate', 'ref': '49B'}
PA_id_1153242392;;;;{'minlat': 46.379078, 'minlon': 11.795098, 'maxlat': 46.3918246, 'maxlon': 11.8027814};POLYGON ((11.7998508 46.3834422, 11.800539 46.3843159, 11.8019392 46.3861241, 11.8024143 46.3868265, 11.8027059 46.3874456, 11.8027814 46.3880126, 11.8027343 46.3884351, 11.8024569 46.3894698, 11.8022076 46.3901557, 11.8019367 46.3905584, 11.8016898 46.3910074, 11.8015627 46.3912799, 11.8015069 46.3916381, 11.8015326 46.3918246, 11.8012236 46.3916825, 11.8009962 46.3916351, 11.8009576 46.3910698, 11.8010262 46.3906406, 11.8010058 46.3900596, 11.8011263 46.3889476, 11.8012743 46.3882883, 11.8012403 46.3878644, 11.8011982 46.3874968, 11.8004726 46.3862803, 11.7997001 46.3853004, 11.799611 46.3852326, 11.7989803 46.3849263, 11.7992998 46.3848269, 11.7998632 46.385132, 11.8004683 46.3853478, 11.8000992 46.3848623, 11.7998284 46.3848381, 11.795098 46.3791026, 11.7953902 46.379078, 11.7958799 46.3794147, 11.7962082 46.3797049, 11.7969693 46.3804546, 11.7973274 46.3809047, 11.7974973 46.3811161, 11.7979464 46.3813527, 11.7983379 46.3816164, 11.7987991 46.3821209, 11.7994625 46.3829309, 11.7998508 46.3834422));skiing:downhill;{'area': 'yes', 'piste:difficulty': 'intermediate'}
PA_id_1153242393;;;;{'minlat': 46.3790147, 'minlon': 11.7947129, 'maxlat': 46.3849263, 'maxlon': 11.7998284};POLYGON ((11.7998284 46.3848381, 11.795098 46.3791026, 11.7949481 46.3790147, 11.7947539 46.3790325, 11.7947129 46.3791371, 11.7949588 46.3795931, 11.7952531 46.3800872, 11.7956184 46.3808132, 11.7956984 46.3809722, 11.7961503 46.3819899, 11.7963802 46.382421, 11.7965181 46.3830091, 11.7965431 46.3832066, 11.796735 46.3834182, 11.7972103 46.3837503, 11.7976396 46.3839915, 11.7968583 46.3836659, 11.7963181 46.3833911, 11.7963904 46.3837577, 11.7966804 46.3839208, 11.7970715 46.3841153, 11.7975004 46.3842853, 11.7982561 46.3845248, 11.7989803 46.3849263, 11.7992998 46.3848269, 11.799608 46.384883, 11.7998284 46.3848381));skiing:downhill;{'area': 'yes', 'piste:difficulty': 'easy'}
PA_id_1153242394;;;;{'minlat': 46.3682755, 'minlon': 11.8004236, 'maxlat': 46.3777653, 'maxlon': 11.8051139};POLYGON ((11.8042921 46.3682755, 11.8051139 46.3684521, 11.8048932 46.3687883, 11.804435 46.3692017, 11.804025 46.3695479, 11.8035261 46.3698494, 11.8030432 46.370366, 11.8028493 46.3705735, 11.8027753 46.370756, 11.802704 46.3709319, 11.8026008 46.3711928, 11.8019802 46.3727618, 11.8018198 46.3733206, 11.8013984 46.3739837, 11.8011191 46.3745156, 11.8010615 46.3748921, 11.801133 46.37554, 11.8011517 46.3757202, 11.8012759 46.3769167, 11.8012606 46.3774801, 11.8013831 46.3776878, 11.8007655 46.3777653, 11.8005512 46.377554, 11.8004236 46.3766456, 11.8005461 46.3756527, 11.8005461 46.374783, 11.8004849 46.3745541, 11.8005282 46.3744545, 11.8006226 46.3742372, 11.8006523 46.3741862, 11.8012351 46.3731843, 11.8015311 46.3725118, 11.8019343 46.3714061, 11.8022149 46.370642, 11.8023527 46.3703884, 11.8025968 46.37017, 11.8030162 46.3697299, 11.8038021 46.3690573, 11.8041032 46.3687263, 11.8042768 46.3684129, 11.8042921 46.3682755));skiing:downhill;{'area': 'yes', 'piste:difficulty': 'advanced'}
PA_id_1153459217;;;;{'minlat': 46.3309977, 'minlon': 11.7007826, 'maxlat': 46.3316851, 'maxlon': 11.7071639};POLYGON ((11.7007826 46.3313755, 11.7010808 46.3312081, 11.7014306 46.3310451, 11.7019971 46.3309977, 11.702997 46.3311029, 11.7045685 46.3311507, 11.7055078 46.33116, 11.7064624 46.3312258, 11.7071639 46.3312783, 11.7071061 46.3316851, 11.7052994 46.3315711, 11.7043402 46.3315888, 11.7035742 46.3315148, 11.70267 46.33143, 11.7018039 46.331371, 11.7014327 46.3313518, 11.7011152 46.3314214, 11.7008555 46.3314866, 11.7007826 46.3313755));skiing:downhill;{'area': 'yes', 'piste:difficulty': 'intermediate'}
PA_id_1153459218;;;;{'minlat': 46.3312783, 'minlon': 11.7071061, 'maxlat': 46.3396746, 'maxlon': 11.7136571};POLYGON ((11.7103889 46.3332027, 11.7108259 46.3337286, 11.7112143 46.3341414, 11.7118091 46.3345583, 11.7123159 46.334902, 11.7126285 46.3351178, 11.7127407 46.3353839, 11.7127074 46.3358343, 11.7126163 46.3363434, 11.7125071 46.337039, 11.7124494 46.3375104, 11.7124069 46.3379839, 11.7124464 46.3384595, 11.7125374 46.3389183, 11.7126042 46.3390545, 11.7127984 46.339375, 11.713111 46.3396746, 11.7136571 46.3394195, 11.7132683 46.3391056, 11.7130823 46.3387715, 11.7130231 46.3384162, 11.713044 46.3376166, 11.7131521 46.3368023, 11.7132475 46.3359977, 11.7132475 46.3356332, 11.7131534 46.3352225, 11.7130958 46.3350402, 11.7127347 46.3346505, 11.712064 46.334198, 11.7113084 46.3336406, 11.7106105 46.3330561, 11.7099307 46.332461, 11.7093572 46.3321383, 11.7084498 46.3315852, 11.7076032 46.3314217, 11.7071639 46.3312783, 11.7071061 46.3316851, 11.7085925 46.3318031, 11.7087958 46.3318911, 11.7093784 46.3323353, 11.7100096 46.3328235, 11.7103889 46.3332027));skiing:downhill;{'area': 'yes', 'piste:difficulty': 'intermediate'}
PA_id_1153459219;;;;{'minlat': 46.3394195, 'minlon': 11.713111, 'maxlat': 46.3450857, 'maxlon': 11.7216717};POLYGON ((11.713111 46.3396746, 11.713432 46.3398922, 11.713771 46.3401841, 11.713889 46.3402878, 11.7140306 46.3403663, 11.7142967 46.34039, 11.7146808 46.3403159, 11.7150241 46.3402937, 11.7154447 46.3403929, 11.7160241 46.3405825, 11.7163502 46.3407707, 11.7168287 46.3411277, 11.7173244 46.3416254, 11.7176613 46.3419084, 11.7183436 46.342372, 11.7191934 46.3428594, 11.7199573 46.3433052, 11.7203199 46.3435882, 11.7207684 46.3439881, 11.7208992 46.3442814, 11.7212404 46.3448917, 11.7213584 46.3450857, 11.7215494 46.3449732, 11.7216717 46.3448058, 11.7215945 46.3443807, 11.7212941 46.3439866, 11.7208091 46.3434104, 11.7200023 46.3428638, 11.71935 46.3424253, 11.7185818 46.3419632, 11.7182385 46.3417113, 11.7176849 46.3413173, 11.7169746 46.3407411, 11.7165305 46.3404122, 11.71617 46.3402078, 11.7157129 46.3400611, 11.71517 46.33999, 11.7147387 46.3399856, 11.7144529 46.3399487, 11.7142942 46.339908, 11.7141194 46.3398157, 11.7136571 46.3394195, 11.713111 46.3396746));skiing:downhill;{'area': 'yes', 'piste:difficulty': 'intermediate'}
PA_id_1153459220;;;;{'minlat': 46.3438058, 'minlon': 11.7113455, 'maxlat': 46.3454649, 'maxlon': 11.7213584};POLYGON ((11.7212404 46.3448917, 11.7213584 46.3450857, 11.7212139 46.3451523, 11.7210015 46.3452353, 11.7204736 46.3453567, 11.7196904 46.3454649, 11.7192613 46.3454649, 11.7190274 46.3454634, 11.7184308 46.3453286, 11.718154 46.345173, 11.7178729 46.3449672, 11.7176219 46.3447509, 11.7173558 46.3446531, 11.7169546 46.3444695, 11.7163773 46.3443643, 11.7160877 46.3442887, 11.7157658 46.3441806, 11.7153452 46.3441184, 11.7149289 46.3440784, 11.7143925 46.3441332, 11.7135449 46.3442991, 11.7125879 46.3445317, 11.7121952 46.3445761, 11.7113455 46.3445717, 11.7113541 46.344268, 11.7123669 46.3442428, 11.713045 46.3440799, 11.7136565 46.3439406, 11.7143131 46.3438355, 11.7148732 46.3438058, 11.7157615 46.3438636, 11.7164803 46.3440369, 11.7171863 46.3442191, 11.7176841 46.3444028, 11.718154 46.3446724, 11.7186025 46.3449109, 11.7189415 46.3450871, 11.7191347 46.3451449, 11.719493 46.3451745, 11.7199264 46.3451479, 11.7207998 46.3450368, 11.7211238 46.3449953, 11.7212404 46.3448917));skiing:downhill;{'area': 'yes', 'piste:difficulty': 'intermediate'}
PA_id_1154918748;;;;{'minlat': 45.8674413, 'minlon': 11.2262964, 'maxlat': 45.8685154, 'maxlon': 11.2304203};POLYGON ((11.2304203 45.8674413, 11.2299831 45.867526, 11.2294964 45.8678429, 11.2290626 45.8679976, 11.2285441 45.8679681, 11.2277505 45.8677323, 11.2272849 45.8680565, 11.226703 45.8684249, 11.2262964 45.8685154, 11.2304203 45.8674413));skiing:nordic;{'oneway': 'yes', 'piste:difficulty': 'advanced', 'piste:grooming': 'classic+skating'}
PA_id_1155000402;;;;{'minlat': 46.3837713, 'minlon': 11.7938266, 'maxlat': 46.392951, 'maxlon': 11.8007562};POLYGON ((11.7966126 46.392252, 11.7962445 46.3917094, 11.7959594 46.3911867, 11.7955949 46.3903852, 11.7951619 46.3895763, 11.7946783 46.3888594, 11.7940792 46.3881077, 11.7938988 46.3877567, 11.7938266 46.3874854, 11.7938519 46.3872713, 11.7942308 46.3868307, 11.7946188 46.3863628, 11.7949897 46.386051, 11.7954099 46.385822, 11.7959619 46.385617, 11.7961795 46.3855014, 11.7962946 46.3853453, 11.796341 46.3851833, 11.7963203 46.3847397, 11.7960532 46.3837713, 11.7963997 46.3838186, 11.7966667 46.3843887, 11.7968904 46.385021, 11.7968712 46.3853247, 11.7968145 46.3855188, 11.7967342 46.3856353, 11.7966198 46.3857105, 11.7961001 46.385937, 11.7955782 46.3861798, 11.7952643 46.3863782, 11.7950014 46.3866311, 11.7948695 46.3867933, 11.7947252 46.3872215, 11.7947721 46.3876148, 11.7948912 46.3879011, 11.7954686 46.3886553, 11.7960099 46.3894219, 11.7963203 46.3898625, 11.7968928 46.3906982, 11.7975053 46.3917014, 11.7977604 46.3922963, 11.797888 46.3925004, 11.7981228 46.3926271, 11.7984137 46.3926553, 11.7997814 46.3924722, 11.8007562 46.3922329, 11.8007307 46.3924194, 11.7997049 46.3926905, 11.7992558 46.3928031, 11.7986638 46.3929122, 11.7981789 46.392951, 11.7976584 46.3928348, 11.7972042 46.3926236, 11.7967602 46.3923948, 11.7966126 46.392252));skiing:downhill;{'area': 'yes', 'piste:difficulty': 'intermediate'}
PA_id_1155000403;;;;{'minlat': 46.3800872, 'minlon': 11.7947973, 'maxlat': 46.3838186, 'maxlon': 11.7963997};POLYGON ((11.7960532 46.3837713, 11.7963997 46.3838186, 11.7963904 46.3837577, 11.7963181 46.3833911, 11.7960868 46.38283, 11.7957544 46.3822555, 11.7955016 46.3818982, 11.7954479 46.3816219, 11.7956184 46.3808132, 11.7952531 46.3800872, 11.7949546 46.3806823, 11.7948795 46.3808993, 11.7947973 46.3813531, 11.7947973 46.381876, 11.7949617 46.3821226, 11.7953407 46.3825147, 11.7956553 46.3829241, 11.7958162 46.383257, 11.7960532 46.3837713));skiing:downhill;{'area': 'yes', 'piste:difficulty': 'intermediate'}
PA_id_1155000404;;;;{'minlat': 46.363645, 'minlon': 11.7936301, 'maxlat': 46.367579, 'maxlon': 11.7986927};POLYGON ((11.7936301 46.3672015, 11.7938125 46.3669523, 11.7938985 46.3666141, 11.7939329 46.3662627, 11.7939183 46.3659783, 11.7939912 46.3658172, 11.794097 46.3656964, 11.7946063 46.3652876, 11.7954114 46.3651677, 11.7966921 46.3648029, 11.7972956 46.3644354, 11.7977972 46.3639991, 11.7981748 46.363645, 11.7986927 46.3640125, 11.7981146 46.3645175, 11.7977335 46.364745, 11.7972879 46.3649476, 11.7966575 46.3651527, 11.7963946 46.3652685, 11.7959528 46.3655826, 11.7957571 46.3658917, 11.7956 46.3659926, 11.79549 46.3661413, 11.79546 46.3663198, 11.7954279 46.3665438, 11.7953142 46.3668859, 11.795224 46.3671813, 11.7951636 46.3674391, 11.7947138 46.3675299, 11.7942611 46.367579, 11.7940532 46.3675412, 11.7937943 46.3673751, 11.7936301 46.3672015));skiing:downhill;{'area': 'yes', 'oneway': 'no', 'piste:difficulty': 'intermediate'}
PA_id_1155605672;;;;{'minlat': 46.4745684, 'minlon': 11.8021999, 'maxlat': 46.4747126, 'maxlon': 11.8022842};LINESTRING (11.8021999 46.4747126, 11.8022842 46.4745684);skiing:downhill;{'piste:difficulty': 'intermediate'}
PA_id_1155880552;Prà Martin;;;{'minlat': 46.4387619, 'minlon': 11.662641, 'maxlat': 46.4389487, 'maxlon': 11.6629315};POLYGON ((11.6629315 46.4387619, 11.6628846 46.4388859, 11.6627742 46.4389487, 11.6626837 46.4389106, 11.662641 46.4388565, 11.6629315 46.4387619));skiing:downhill;{'piste:difficulty': 'intermediate', 'piste:ref': '5'}
PA_id_1155880553;Vajolet 2;;;{'minlat': 46.4384759, 'minlon': 11.6631651, 'maxlat': 46.4386472, 'maxlon': 11.6633219};POLYGON ((11.6633219 46.4386472, 11.6632004 46.4385993, 11.6631651 46.4385383, 11.6632139 46.4384759, 11.6633219 46.4386472));skiing:downhill;{'piste:difficulty': 'easy', 'piste:ref': '8'}
PA_id_1155880554;Ciampedie - Pian Pecei;;;{'minlat': 46.4381562, 'minlon': 11.6632139, 'maxlat': 46.4384759, 'maxlon': 11.6634632};POLYGON ((11.6632139 46.4384759, 11.6633426 46.4383785, 11.663424 46.4383126, 11.6634632 46.4381562, 11.6632139 46.4384759));skiing:downhill;{'piste:difficulty': 'easy', 'piste:grooming': 'classic', 'piste:ref': '4'}
PA_id_1155880555;Ciampedie - Pian Pecei;;;{'minlat': 46.4384759, 'minlon': 11.6621556, 'maxlat': 46.4385548, 'maxlon': 11.6632139};POLYGON ((11.6621556 46.4385294, 11.6626912 46.4385548, 11.662797 46.4385547, 11.6629311 46.4385547, 11.6632139 46.4384759, 11.6621556 46.4385294));skiing:downhill;{'piste:difficulty': 'easy', 'piste:grooming': 'classic', 'piste:ref': '4'}
PA_id_1156102426;Aloch GS;;;{'minlat': 46.420555, 'minlon': 11.6939759, 'maxlat': 46.4284507, 'maxlon': 11.6958312};POLYGON ((11.6958312 46.4205841, 11.6955607 46.420555, 11.6953223 46.420613, 11.6950651 46.4208482, 11.6947145 46.4215476, 11.6943595 46.4221485, 11.6942522 46.4223301, 11.6941909 46.4224338, 11.6939759 46.4230622, 11.6940601 46.4236615, 11.6943265 46.4242738, 11.6944506 46.4247772, 11.6943945 46.42544, 11.6942739 46.4262994, 11.6941434 46.4272288, 11.6941885 46.4278603, 11.6943039 46.4281116, 11.6946204 46.4284507, 11.6958312 46.4205841));skiing:downhill;{'piste:difficulty': 'advanced'}
PA_id_1186668942;Sprint;;;{'minlat': 46.2806316, 'minlon': 11.5200563, 'maxlat': 46.2807069, 'maxlon': 11.5204066};LINESTRING (11.5200563 46.2807069, 11.5204066 46.2806316);skiing:nordic;{'oneway': 'yes'}
PA_id_1189087340;Paradiso 1;;;{'minlat': 46.2891949, 'minlon': 11.7793871, 'maxlat': 46.2903383, 'maxlon': 11.782508};POLYGON ((11.782508 46.2895008, 11.7818081 46.2893692, 11.7812353 46.2892274, 11.7806369 46.2891949, 11.780171 46.289313, 11.7797606 46.2894709, 11.7795983 46.2896793, 11.7793871 46.2903383, 11.782508 46.2895008));skiing:downhill;{'piste:difficulty': 'advanced', 'ref': '9'}
PA_id_1189087341;Tiri Skiweg;;;{'minlat': 46.2891141, 'minlon': 11.7746461, 'maxlat': 46.2924584, 'maxlon': 11.780171};POLYGON ((11.780171 46.289313, 11.7790272 46.2892663, 11.7784629 46.2893234, 11.7776509 46.2893677, 11.7768435 46.2891934, 11.7760866 46.2891141, 11.7760313 46.2891219, 11.7756141 46.2891807, 11.7751599 46.2893836, 11.7748159 46.2897133, 11.7746461 46.2899352, 11.7746507 46.2900651, 11.7751278 46.2903536, 11.7761738 46.2909242, 11.7765683 46.291257, 11.776816 46.2915582, 11.777183 46.2917642, 11.7779583 46.2920463, 11.7782932 46.2922397, 11.7783873 46.2924584, 11.780171 46.289313));skiing:downhill;{'piste:difficulty': 'easy'}
PA_id_1189087931;Paradiso 2;;;{'minlat': 46.2846754, 'minlon': 11.7797606, 'maxlat': 46.2894709, 'maxlon': 11.785179};POLYGON ((11.785179 46.2874173, 11.7850154 46.2873381, 11.7846113 46.2872232, 11.784302 46.2870985, 11.7841196 46.2869378, 11.7838908 46.2866685, 11.7837138 46.2864244, 11.7834169 46.2862034, 11.7831062 46.2860172, 11.7829098 46.2858435, 11.7827133 46.2855562, 11.7824301 46.285089, 11.7821469 46.2848964, 11.7817357 46.2846754, 11.781106 46.285171, 11.7806609 46.2856726, 11.7801981 46.2863812, 11.7799511 46.2869114, 11.779895 46.2871506, 11.7799533 46.2875061, 11.7800273 46.2882926, 11.780038 46.2886396, 11.7799578 46.2890744, 11.7797606 46.2894709, 11.785179 46.2874173));skiing:downhill;{'piste:difficulty': 'advanced', 'piste:grooming': 'backcountry'}
PA_id_1189087932;Paradiso 2;;;{'minlat': 46.2871506, 'minlon': 11.7760313, 'maxlat': 46.2891219, 'maxlon': 11.779895};POLYGON ((11.779895 46.2871506, 11.7795419 46.287538, 11.7789598 46.2879328, 11.7775182 46.2886307, 11.7760313 46.2891219, 11.779895 46.2871506));skiing:downhill;{'piste:difficulty': 'advanced', 'piste:grooming': 'backcountry'}
PA_id_1207369722;Val della Mite;;;{'minlat': 46.383466, 'minlon': 10.629607, 'maxlat': 46.3872657, 'maxlon': 10.6513819};POLYGON ((10.6314092 46.3837521, 10.631018 46.3838945, 10.6307523 46.3839733, 10.6303672 46.3840485, 10.6301225 46.3841015, 10.6298928 46.3841783, 10.6297308 46.3842609, 10.6296074 46.3843514, 10.629607 46.3844509, 10.6296772 46.3845604, 10.6299932 46.3847401, 10.6307756 46.3849442, 10.6318075 46.385064, 10.6337952 46.3854885, 10.634657 46.3857445, 10.6351937 46.3859886, 10.6354735 46.3861759, 10.6357503 46.3863817, 10.6358717 46.386574, 10.6359815 46.3866432, 10.6368159 46.3869971, 10.6373064 46.3871367, 10.6379429 46.3872642, 10.6382457 46.3872657, 10.6386359 46.3871963, 10.6393397 46.3870031, 10.6396678 46.3868752, 10.6406539 46.3866145, 10.6414059 46.3863902, 10.6420319 46.3861989, 10.6423962 46.3861265, 10.6430134 46.3860229, 10.6434758 46.3859856, 10.6440409 46.3860344, 10.644359 46.3860943, 10.644849 46.386068, 10.6456964 46.3858449, 10.6467288 46.3856997, 10.6470993 46.3856139, 10.6477005 46.3856007, 10.6479968 46.385621, 10.6480998 46.3856155, 10.6482995 46.3855682, 10.6485948 46.3854463, 10.6490602 46.3851552, 10.6496912 46.3849065, 10.6500299 46.3847053, 10.6503533 46.3844135, 10.6507279 46.3840688, 10.6513819 46.383466, 10.6314092 46.3837521));skiing:downhill;{'lit': 'no', 'oneway': 'yes', 'piste:difficulty': 'intermediate', 'piste:grooming': 'classic', 'ref': '12'}
PA_id_1207369724;Doss dei Gembri;;;{'minlat': 46.3802143, 'minlon': 10.6593486, 'maxlat': 46.3803381, 'maxlon': 10.6594774};POLYGON ((10.6593614 46.3802143, 10.6593486 46.3802678, 10.6593929 46.3803103, 10.6594774 46.3803381, 10.6593614 46.3802143));skiing:downhill;{'lit': 'no', 'oneway': 'yes', 'piste:difficulty': 'intermediate', 'piste:grooming': 'classic', 'ref': '4'}
PA_id_1207369725;Campo Scuola Scoiattolo;;;{'minlat': 46.3702905, 'minlon': 10.6587159, 'maxlat': 46.3730888, 'maxlon': 10.6608148};POLYGON ((10.6608148 46.3730008, 10.6600142 46.372991, 10.6596018 46.3730778, 10.6593923 46.3730888, 10.6591664 46.3730685, 10.6589432 46.3729708, 10.6587644 46.3727896, 10.6587159 46.3725464, 10.6588447 46.372118, 10.6591084 46.37159, 10.6594118 46.3711325, 10.6595672 46.3709233, 10.659922 46.3706802, 10.6601367 46.3702905, 10.6608148 46.3730008));skiing:downhill;{'lit': 'no', 'oneway': 'yes', 'piste:difficulty': 'easy', 'piste:grooming': 'classic', 'ref': '6'}
PA_id_1211533517;Skiroll Frassanida;;;{'minlat': 46.1610873, 'minlon': 10.7476703, 'maxlat': 46.1680254, 'maxlon': 10.7514368};POLYGON ((10.7480732 46.167638, 10.7480198 46.1677542, 10.7479981 46.1678463, 10.7479399 46.1679543, 10.7478872 46.1680048, 10.7478169 46.1680254, 10.747775 46.1680237, 10.7477344 46.1680099, 10.7477009 46.1679892, 10.7476781 46.1679574, 10.7476703 46.1679278, 10.7476746 46.1678749, 10.7476915 46.1678239, 10.7477117 46.1677789, 10.7477575 46.1677299, 10.7478602 46.167675, 10.7479156 46.1676153, 10.747989 46.1674854, 10.7480252 46.1673625, 10.7481196 46.1672349, 10.7481838 46.1671072, 10.7482115 46.1670374, 10.7482526 46.1669792, 10.7482901 46.1669459, 10.7483363 46.166928, 10.7483914 46.1669242, 10.748441 46.1669305, 10.74849 46.1669438, 10.7485335 46.1669644, 10.7485576 46.166996, 10.7485689 46.1670346, 10.7485655 46.1670693, 10.7485459 46.1671266, 10.748503 46.1671824, 10.7484735 46.1672232, 10.7484392 46.167263, 10.7483852 46.1673064, 10.7483399 46.1673418, 10.7482974 46.1673757, 10.7482638 46.1673993, 10.7482423 46.1674238, 10.7482376 46.167444, 10.7482451 46.1674632, 10.748258 46.1674782, 10.7482855 46.1674907, 10.7483204 46.1674927, 10.7483674 46.1674807, 10.7484133 46.1674639, 10.748581 46.1673539, 10.7486821 46.1672653, 10.7487728 46.1671608, 10.7488224 46.167057, 10.7488273 46.1669507, 10.7487951 46.1668468, 10.7487374 46.1667279, 10.7486219 46.1665857, 10.7485346 46.1664905, 10.7483915 46.1663849, 10.7483034 46.1662531, 10.7482698 46.1661756, 10.7482599 46.1660957, 10.7482768 46.1660505, 10.748505 46.1656742, 10.7485942 46.1655155, 10.7487233 46.165347, 10.7489639 46.1651176, 10.7492616 46.1646996, 10.7495741 46.1643149, 10.7498463 46.1638896, 10.7500099 46.1636779, 10.7500984 46.1634289, 10.7502648 46.1629051, 10.7504257 46.1625484, 10.7506818 46.1622856, 10.7508092 46.1620599, 10.7509621 46.1616976, 10.7511296 46.1614312, 10.7511636 46.1613439, 10.7512066 46.1612522, 10.7512311 46.1611819, 10.7512418 46.161152, 10.7512592 46.1611231, 10.7512848 46.1610974, 10.7513107 46.1610901, 10.7513404 46.1610873, 10.75138 46.1610894, 10.7514157 46.1611023, 10.7514319 46.1611228, 10.7514368 46.1611465, 10.7514305 46.1611743, 10.7514182 46.1612183, 10.7514083 46.1612443, 10.7513918 46.1612749, 10.7513674 46.1613069, 10.7513103 46.1613683, 10.7512445 46.1614353, 10.7511703 46.1615385, 10.7509648 46.1619892, 10.7509036 46.1621592, 10.7509066 46.1622098, 10.7509346 46.1622988, 10.7510111 46.1624358, 10.751073 46.1625699, 10.751104 46.1627258, 10.7511061 46.1628769, 10.7510621 46.1629629, 10.7509805 46.1630452, 10.7509293 46.1630997, 10.7508961 46.1631371, 10.7508656 46.1631564, 10.7508324 46.1631603, 10.7507979 46.1631526, 10.7507642 46.1631351, 10.7507425 46.1631111, 10.7507006 46.1629859, 10.750677 46.1628888, 10.7506862 46.1628044, 10.7507215 46.1627509, 10.7507438 46.1627265, 10.7507854 46.1626885, 10.7508538 46.162651, 10.7509115 46.1626061, 10.7509319 46.1625648, 10.7509294 46.1625265, 10.7509109 46.1624934, 10.750875 46.162467, 10.7508402 46.1624621, 10.7507979 46.1624671, 10.7507653 46.1624901, 10.7507267 46.1625392, 10.7506988 46.1625832, 10.7506469 46.1626427, 10.7505972 46.1626919, 10.7505232 46.162803, 10.7504564 46.1629062, 10.7504113 46.162995, 10.7503595 46.163212, 10.7503238 46.1634104, 10.7501753 46.1636956, 10.7500267 46.1639256, 10.7498259 46.164224, 10.7496346 46.1644934, 10.7493464 46.1648748, 10.7492235 46.1650601, 10.7490284 46.1652567, 10.7488287 46.1654253, 10.7487235 46.1655517, 10.7486375 46.1656968, 10.7485414 46.1658902, 10.7484086 46.1661313, 10.7484042 46.1662115, 10.748434 46.1662949, 10.7484842 46.1663408, 10.7486766 46.1664571, 10.7487651 46.1665214, 10.7488436 46.166602, 10.7489063 46.1666939, 10.7489302 46.1667963, 10.7489495 46.1669523, 10.7489297 46.1670883, 10.7488522 46.167256, 10.7487718 46.1673516, 10.7486723 46.1674222, 10.7484891 46.1675049, 10.7483272 46.1675435, 10.7482398 46.1675584, 10.7481396 46.167591, 10.7480732 46.167638));skiing:nordic;{'lit': 'no', 'oneway': 'yes', 'piste:difficulty': 'advanced'}
