id;name;latitude;longitude;bounds;geometry;type
beach_id_888698455;Unnamed;;;{'minlat': 45.981323, 'minlon': 10.925181, 'maxlat': 45.9829598, 'maxlon': 10.9270079};POLYGON ((10.925181 45.981323, 10.9252033 45.9813626, 10.9252315 45.9814083, 10.9252932 45.9814651, 10.9253696 45.9815276, 10.9254393 45.9815267, 10.9254957 45.9815546, 10.9255426 45.9815947, 10.9255627 45.9816506, 10.9255828 45.9816869, 10.9256029 45.9817512, 10.9256137 45.9817997, 10.9256485 45.9818426, 10.9257277 45.9818677, 10.9257907 45.9818845, 10.925839 45.9818808, 10.9258742 45.9818711, 10.9259034 45.98185, 10.9259221 45.9818286, 10.925961 45.9818165, 10.9259764 45.9818502, 10.9260059 45.9818781, 10.9259999 45.9818976, 10.9259743 45.981924, 10.9259449 45.9819656, 10.925949 45.981988, 10.925974 45.9819991, 10.9260089 45.981988, 10.9260579 45.9819707, 10.9260951 45.9819965, 10.9261521 45.9820393, 10.9262282 45.9820963, 10.9263532 45.9821777, 10.9264597 45.9823108, 10.9264809 45.9823921, 10.9265767 45.9825123, 10.9266965 45.9827065, 10.9267869 45.9828322, 10.9268493 45.9828997, 10.9269492 45.9829598, 10.9269757 45.9829515, 10.9269932 45.9829376, 10.9270012 45.9829282, 10.9270079 45.9829133, 10.9269784 45.9828844, 10.9269261 45.9828434, 10.9268845 45.9828108, 10.9268483 45.9827959, 10.9268309 45.9827745, 10.9268255 45.9827586, 10.9268081 45.9827335, 10.9267799 45.9827074, 10.9267638 45.9826869, 10.926741 45.9826664, 10.926729 45.9826431, 10.9267233 45.9826228, 10.9267196 45.9826095, 10.9267134 45.9825943, 10.9267075 45.9825797, 10.9266954 45.9825518, 10.926674 45.9825173, 10.9266673 45.9824865, 10.9266472 45.9824548, 10.9266364 45.982426, 10.9266324 45.9824017, 10.9266297 45.9823877, 10.9266029 45.9823523, 10.9265801 45.9823141, 10.926541 45.982254, 10.9265115 45.9822251, 10.9264699 45.9821934, 10.9264404 45.9821487, 10.926423 45.9821291, 10.9263962 45.9821021, 10.9263626 45.982076, 10.9263318 45.9820471, 10.9263036 45.9820024, 10.9262393 45.9819521, 10.9261991 45.9819334, 10.9261709 45.9819092, 10.9261414 45.9818812, 10.926116 45.9818589, 10.926073 45.9818356, 10.9260476 45.9818085, 10.9260248 45.9817862, 10.9259966 45.9817629, 10.9259698 45.9817442, 10.9259416 45.9817144, 10.9258181 45.9816175, 10.9257564 45.9815653, 10.9257161 45.9815383, 10.9256826 45.9815262, 10.925629 45.9815215, 10.9255753 45.9815243, 10.9255297 45.981515, 10.9254935 45.9815038, 10.9254801 45.9814991, 10.92546 45.9814786, 10.9254493 45.9814665, 10.9254305 45.9814525, 10.9254104 45.9814246, 10.9253809 45.9814032, 10.9253339 45.9813761, 10.9252991 45.9813622, 10.9252468 45.981337, 10.925181 45.981323));beach:gravel
beach_id_888698456;Unnamed;;;{'minlat': 45.9812305, 'minlon': 10.9253356, 'maxlat': 45.9829649, 'maxlon': 10.9272166};POLYGON ((10.9253356 45.9812305, 10.9253983 45.9812932, 10.9254613 45.9813211, 10.9255177 45.9813575, 10.9255579 45.9813743, 10.9256156 45.9814115, 10.9256598 45.9814376, 10.9257161 45.9814731, 10.9257591 45.9815057, 10.9257752 45.9815327, 10.9258261 45.981556, 10.925857 45.9815867, 10.9258878 45.9816156, 10.9259589 45.9816483, 10.9260085 45.9816865, 10.9260581 45.9817377, 10.9260715 45.9817703, 10.9261037 45.9817815, 10.926144 45.9817908, 10.9261587 45.9818188, 10.9262043 45.9818542, 10.9262231 45.9818794, 10.9262258 45.9818971, 10.9262467 45.9819199, 10.9262883 45.9819199, 10.926321 45.9819493, 10.9263701 45.9819935, 10.9263996 45.9819898, 10.9264063 45.9820103, 10.9263902 45.9820262, 10.9264064 45.9820499, 10.9264292 45.9820769, 10.92646 45.9821058, 10.9264869 45.9821226, 10.9265056 45.9821673, 10.9265311 45.9821887, 10.926562 45.9822279, 10.9265727 45.9822465, 10.9266225 45.982308, 10.9266654 45.9823471, 10.9266801 45.9823798, 10.9266855 45.982404, 10.9266962 45.9824431, 10.9266989 45.9824767, 10.9267244 45.9824869, 10.9267432 45.9825214, 10.9267324 45.9825391, 10.9267432 45.9825634, 10.9267566 45.9825922, 10.926762 45.9826213, 10.9267861 45.9826511, 10.9268102 45.9826762, 10.9268478 45.9827154, 10.9268759 45.9827499, 10.9268759 45.9827676, 10.9269001 45.9827815, 10.9269229 45.9828151, 10.9269564 45.9828328, 10.9269966 45.9828552, 10.9270261 45.982871, 10.9270798 45.9829155, 10.9271214 45.9829444, 10.9271442 45.9829649, 10.9271764 45.9829649, 10.9272032 45.9829556, 10.9272166 45.9829409, 10.9271649 45.9828553, 10.9270888 45.9828272, 10.9270556 45.9827861, 10.927008 45.9827076, 10.9269853 45.9826288, 10.9269278 45.9825918, 10.9268622 45.9825156, 10.9267952 45.9824767, 10.926788 45.9824648, 10.9267787 45.9824813, 10.9267533 45.9824618, 10.9267755 45.9824499, 10.926739 45.9824097, 10.926656 45.9822983, 10.9266025 45.9822283, 10.9265704 45.9821564, 10.9264901 45.9820686, 10.9264762 45.9820307, 10.9264273 45.9819929, 10.9263833 45.9818985, 10.9263159 45.9818461, 10.9262968 45.9817806, 10.9261785 45.9817189, 10.9261139 45.9816535, 10.9260576 45.9816442, 10.9259638 45.9816125, 10.9259183 45.9815697, 10.9259076 45.9815194, 10.9257811 45.9814525, 10.9256815 45.9814192, 10.9256083 45.98136, 10.9255468 45.9813344, 10.9254852 45.9812883, 10.9254319 45.9812752, 10.9253356 45.9812305));beach:gravel
beach_id_888714785;Unnamed;;;{'minlat': 45.9888264, 'minlon': 10.9273206, 'maxlat': 45.996747, 'maxlon': 10.9287954};POLYGON ((10.9279006 45.9888264, 10.9278115 45.9888553, 10.9277417 45.9889113, 10.9276318 45.9890324, 10.9275594 45.9891162, 10.9275191 45.9892094, 10.9274467 45.9894181, 10.9274701 45.9895719, 10.9274647 45.989585, 10.9274977 45.9896697, 10.9275036 45.9897042, 10.9275157 45.9897657, 10.9274956 45.989789, 10.9275063 45.9898058, 10.9275237 45.9898284, 10.9275023 45.9898634, 10.9275111 45.9899101, 10.9275245 45.9899698, 10.9275272 45.9900126, 10.9275218 45.9900443, 10.9274894 45.9900998, 10.9275135 45.99011, 10.9275672 45.9901138, 10.9275819 45.9901352, 10.9275806 45.9901743, 10.9275725 45.9902079, 10.9275564 45.9902144, 10.9275229 45.9902004, 10.92748 45.9901771, 10.9274465 45.9901585, 10.9274252 45.9902325, 10.9274548 45.9902884, 10.9274467 45.9903164, 10.9274118 45.9903406, 10.9274199 45.9904058, 10.9274601 45.9904375, 10.9275003 45.9904562, 10.9275003 45.9904971, 10.9274923 45.9905288, 10.9274655 45.9906071, 10.9274413 45.990676, 10.927444 45.9907147, 10.9273609 45.990773, 10.9273206 45.9908233, 10.9273475 45.9908531, 10.9274038 45.9908568, 10.9274406 45.9908757, 10.9274781 45.9908794, 10.9274862 45.9909167, 10.9274164 45.9909428, 10.9273716 45.9909887, 10.9274084 45.9909875, 10.9274406 45.9910024, 10.9274433 45.991036, 10.9273735 45.9910639, 10.9273689 45.9911307, 10.9273528 45.9912593, 10.9273743 45.9913972, 10.9274312 45.9914981, 10.927495 45.9915538, 10.927554 45.9916097, 10.9276444 45.9916826, 10.9276578 45.9917162, 10.9277571 45.9917162, 10.9277987 45.991745, 10.9278517 45.9918128, 10.9278839 45.9918557, 10.927908 45.9919022, 10.9279816 45.9919787, 10.9280299 45.9920309, 10.9280728 45.9920514, 10.9281318 45.9920812, 10.9282096 45.9921203, 10.9282016 45.9921762, 10.9282043 45.9922303, 10.9282284 45.9922825, 10.9281962 45.9923179, 10.9281909 45.99237, 10.9281694 45.992411, 10.9281453 45.9924539, 10.9281399 45.9924893, 10.9281426 45.9925322, 10.9281667 45.9926179, 10.9282016 45.9926943, 10.9282284 45.9927539, 10.928274 45.9928117, 10.9282928 45.9928769, 10.9283411 45.992985, 10.9283974 45.9929943, 10.9283947 45.9930409, 10.9284215 45.9930577, 10.9284993 45.993067, 10.9285074 45.9931229, 10.9284939 45.9931881, 10.9284939 45.9932384, 10.9285288 45.9933111, 10.9285717 45.9933595, 10.9286307 45.9934937, 10.9286683 45.9935347, 10.9286683 45.9935757, 10.9286173 45.9936353, 10.9285959 45.9937173, 10.9285744 45.9937583, 10.928553 45.993803, 10.92851 45.9938533, 10.9284752 45.9938869, 10.9284537 45.9939502, 10.9284349 45.9939931, 10.9284001 45.9940192, 10.9282622 45.9941157, 10.9282059 45.9941604, 10.9281281 45.9942182, 10.9280825 45.9942443, 10.9280047 45.9942703, 10.9279377 45.9943132, 10.9278867 45.9943766, 10.9278358 45.9943989, 10.927758 45.9944306, 10.9277392 45.9944865, 10.9277043 45.9945331, 10.9276856 45.9945834, 10.927648 45.9946188, 10.9276453 45.9946915, 10.9276185 45.9947585, 10.9275836 45.9948499, 10.9274924 45.9950977, 10.9274817 45.9951405, 10.9274898 45.9951909, 10.9274844 45.9952393, 10.9274844 45.9953194, 10.9274737 45.9953884, 10.9275058 45.9954573, 10.9275112 45.9955132, 10.9275219 45.9955747, 10.9275622 45.9956437, 10.9275783 45.9957331, 10.9276453 45.9958579, 10.9276668 45.9959511, 10.9276641 45.996007, 10.9276614 45.9960517, 10.9276587 45.9961468, 10.9276587 45.9962101, 10.9276587 45.9962548, 10.9276131 45.9963238, 10.9276024 45.9963648, 10.9275246 45.9964468, 10.927471 45.9965138, 10.9274173 45.9965996, 10.9273756 45.9967109, 10.9273888 45.9967272, 10.9274071 45.996747, 10.9274703 45.9966954, 10.9275182 45.9966196, 10.9275821 45.9964958, 10.927606 45.996433, 10.9276646 45.996372, 10.9277258 45.996311, 10.9277497 45.9962573, 10.9277577 45.9961908, 10.9277524 45.9960688, 10.9277684 45.9960004, 10.9277577 45.9959098, 10.9277338 45.995847, 10.9276912 45.9957823, 10.9276327 45.995688, 10.9276247 45.995603, 10.9276007 45.995505, 10.9275369 45.9953793, 10.9275182 45.9952555, 10.9275236 45.9951741, 10.9275581 45.9951057, 10.9276167 45.995041, 10.9276566 45.9949116, 10.9276859 45.9948562, 10.9277258 45.9947804, 10.9277444 45.9947323, 10.9277577 45.9946399, 10.927779 45.9945549, 10.9278854 45.9944772, 10.9279386 45.9944347, 10.9280344 45.9943866, 10.9281196 45.9942979, 10.9282313 45.9941778, 10.9283511 45.9941001, 10.9284708 45.9940243, 10.9285666 45.9939559, 10.9286039 45.9938838, 10.9286305 45.993797, 10.9286837 45.9936953, 10.9287129 45.9936306, 10.9287954 45.9933588, 10.9287662 45.9932794, 10.928697 45.9932165, 10.9286517 45.9931111, 10.9286251 45.9930353, 10.9285427 45.9929337, 10.9284735 45.9928043, 10.9283756 45.9927301, 10.9282492 45.9926215, 10.9282525 45.9925337, 10.9283157 45.9924597, 10.9283456 45.9923211, 10.9283057 45.9921362, 10.9281893 45.9920322, 10.9280696 45.9919745, 10.9279798 45.9919167, 10.9279199 45.9918173, 10.9278733 45.9917359, 10.9277991 45.9916065, 10.9277769 45.9915677, 10.9278105 45.9914877, 10.9277961 45.9914538, 10.9277758 45.9914139, 10.9277328 45.9913483, 10.9276 45.9913541, 10.9274809 45.9912905, 10.9274276 45.9911911, 10.9274056 45.9911634, 10.9274077 45.9911356, 10.9274085 45.9910903, 10.9274576 45.9910524, 10.927525 45.9910275, 10.9275574 45.9910155, 10.9275906 45.9908861, 10.9275274 45.9908375, 10.9275268 45.9907515, 10.9275126 45.9907096, 10.9274825 45.9906897, 10.9274788 45.9906539, 10.9274633 45.9906347, 10.9274741 45.9906207, 10.9275116 45.9906216, 10.9275277 45.9906309, 10.9275398 45.990617, 10.9275796 45.9906155, 10.9275611 45.9905777, 10.9275574 45.9905233, 10.9276006 45.9904539, 10.9275707 45.9903222, 10.9275474 45.9902436, 10.9276106 45.9901882, 10.9276937 45.9901443, 10.927727 45.9900773, 10.9277802 45.9899663, 10.9277669 45.9898392, 10.9276505 45.9897676, 10.9275939 45.9896544, 10.927577 45.9895628, 10.9275982 45.9895411, 10.9276101 45.9895288, 10.9276501 45.9895059, 10.9276414 45.9894779, 10.9276542 45.9894575, 10.9276632 45.9894262, 10.9276333 45.9893427, 10.9275341 45.9893031, 10.9275707 45.9891668, 10.9276738 45.9890766, 10.9277104 45.9890189, 10.9277868 45.9889334, 10.9278197 45.9888996, 10.9278633 45.9888548, 10.9279006 45.9888264));beach:gravel
beach_id_888714786;Unnamed;;;{'minlat': 45.9954649, 'minlon': 10.9269036, 'maxlat': 45.996847, 'maxlon': 10.9273836};POLYGON ((10.9273836 45.9957176, 10.9273649 45.9956329, 10.9273488 45.9955788, 10.9272582 45.9954649, 10.9272252 45.9955599, 10.9271753 45.9956751, 10.927191 45.995773, 10.9271484 45.9958303, 10.9271111 45.9959172, 10.9271111 45.9960078, 10.9271085 45.9961464, 10.9271165 45.996213, 10.9271298 45.9963257, 10.9270978 45.9964145, 10.9270765 45.9965457, 10.9270553 45.9965827, 10.9270553 45.9966381, 10.9270473 45.9967232, 10.9269781 45.9967953, 10.9269036 45.996847, 10.9270028 45.9968195, 10.9270752 45.9967841, 10.9271235 45.9967525, 10.9271745 45.996732, 10.9272175 45.9966936, 10.9272351 45.9966743, 10.9272527 45.996657, 10.9272307 45.9966387, 10.9271765 45.9966316, 10.9271516 45.996594, 10.927156 45.9965502, 10.9272351 45.9965686, 10.9272335 45.996527, 10.9272246 45.9964881, 10.9272325 45.9964599, 10.9272218 45.9963875, 10.9272218 45.9963091, 10.9272282 45.9962411, 10.9272112 45.9961124, 10.9272176 45.9960326, 10.9271963 45.9959468, 10.927241 45.9958936, 10.9272601 45.9958403, 10.9272814 45.99579, 10.9273155 45.9957501, 10.9273368 45.9957265, 10.9273836 45.9957176));beach:gravel
beach_id_888714787;Unnamed;;;{'minlat': 45.9919677, 'minlon': 10.9272582, 'maxlat': 45.9955788, 'maxlon': 10.9285766};POLYGON ((10.9273488 45.9955788, 10.9273998 45.9955097, 10.9274024 45.9954482, 10.9274024 45.9953923, 10.9274024 45.9953234, 10.9274051 45.9952637, 10.9274239 45.9951631, 10.9274293 45.9951147, 10.9274561 45.995042, 10.9275044 45.9948836, 10.9275627 45.9946675, 10.9275869 45.9946097, 10.927603 45.9945314, 10.9276432 45.9944643, 10.9276727 45.9944196, 10.9277371 45.9943786, 10.9278149 45.9943283, 10.9278927 45.9942836, 10.9280214 45.9942091, 10.9281233 45.9941289, 10.9281957 45.9940805, 10.9283325 45.9939977, 10.9283808 45.9939436, 10.9284023 45.9939064, 10.9284184 45.9938579, 10.9284586 45.9938132, 10.9284962 45.993761, 10.9285471 45.9936641, 10.9285713 45.9936063, 10.9285766 45.9935728, 10.9285739 45.993543, 10.9285713 45.9935039, 10.9285391 45.9934329, 10.9284774 45.9933193, 10.9284184 45.9932074, 10.9283325 45.9930621, 10.9282869 45.9929782, 10.928244 45.9929074, 10.9282011 45.9928422, 10.9281743 45.9927788, 10.9281421 45.9927248, 10.9281206 45.9926577, 10.9280804 45.9925568, 10.9280509 45.9924972, 10.9280616 45.9924637, 10.9280911 45.9924208, 10.9281099 45.992378, 10.9281126 45.9923239, 10.928118 45.9922773, 10.9281206 45.992227, 10.9280938 45.9921637, 10.9280509 45.9921077, 10.9280107 45.9920798, 10.9279624 45.9920351, 10.9279007 45.9919792, 10.9278349 45.9919677, 10.9278068 45.9919976, 10.9279332 45.9921223, 10.9279565 45.992194, 10.9279897 45.9923003, 10.9279964 45.9924505, 10.9279964 45.9925175, 10.928033 45.9926307, 10.9280513 45.9927183, 10.9280596 45.9927578, 10.9280674 45.9927735, 10.9280983 45.9928357, 10.9281143 45.9928745, 10.9281967 45.9929762, 10.9282659 45.9930797, 10.9282899 45.9931167, 10.9283271 45.9931499, 10.928383 45.9932276, 10.9284415 45.99332, 10.9284522 45.9933607, 10.9284788 45.9934161, 10.9285214 45.9935141, 10.9285187 45.9935899, 10.9284921 45.9936602, 10.9284761 45.9937101, 10.9284415 45.9937951, 10.9283186 45.993856, 10.9282497 45.9939318, 10.92817 45.9939943, 10.9281169 45.9940332, 10.9280213 45.9940608, 10.9278934 45.994116, 10.9278189 45.9941939, 10.9277363 45.994281, 10.9276299 45.9944088, 10.9275421 45.994527, 10.9275154 45.9945825, 10.9274782 45.9946526, 10.9274434 45.9947728, 10.9274313 45.9948324, 10.9274195 45.9948909, 10.927404 45.9949836, 10.9273475 45.9951759, 10.9273265 45.9952384, 10.9273079 45.9953051, 10.9272973 45.9953772, 10.9272624 45.9954528, 10.9272582 45.9954649, 10.9273488 45.9955788));beach:gravel
beach_id_888714788;Unnamed;;;{'minlat': 45.9888422, 'minlon': 10.9272869, 'maxlat': 45.9900616, 'maxlon': 10.9276603};POLYGON ((10.9276456 45.9888422, 10.9276603 45.9888973, 10.9276174 45.9889644, 10.9275477 45.989065, 10.9274726 45.9891545, 10.9274323 45.9892663, 10.9273894 45.9893576, 10.927384 45.9894284, 10.927384 45.989503, 10.9274243 45.989626, 10.927435 45.9897322, 10.9274484 45.9898738, 10.9274699 45.9900378, 10.9274612 45.9900616, 10.9274223 45.9900476, 10.9273727 45.9900299, 10.9273392 45.9900253, 10.9272981 45.9900377, 10.9272886 45.9899684, 10.9273102 45.9898759, 10.9273278 45.9898434, 10.9273501 45.989802, 10.9273489 45.989779, 10.9273468 45.9897396, 10.9273371 45.9897121, 10.9273069 45.9896263, 10.9272869 45.9894646, 10.9273067 45.9894042, 10.9273368 45.9893121, 10.9273767 45.9891827, 10.9274266 45.9891133, 10.9274665 45.9890625, 10.9275064 45.989007, 10.9275962 45.9889215, 10.9276456 45.9888422));beach:gravel
beach_id_888714789;Unnamed;;;{'minlat': 45.990123, 'minlon': 10.9271738, 'maxlat': 45.9919792, 'maxlon': 10.9279007};POLYGON ((10.9272861 45.990123, 10.9273244 45.9901473, 10.9273687 45.9901641, 10.9273982 45.9901594, 10.9274102 45.9901482, 10.9273961 45.9901869, 10.9273827 45.9902158, 10.9273773 45.9902512, 10.9273666 45.9902875, 10.9273626 45.9903155, 10.9273626 45.9903584, 10.9273773 45.9904031, 10.9273988 45.9904385, 10.9274162 45.9904683, 10.927431 45.9904916, 10.9274283 45.9905773, 10.9274149 45.9906267, 10.9273961 45.9906761, 10.9273733 45.9907003, 10.9273505 45.9907273, 10.927332 45.9907415, 10.9272982 45.9907674, 10.9272647 45.9907954, 10.9272593 45.9908233, 10.9272553 45.9908829, 10.9272727 45.990991, 10.9273118 45.9910504, 10.927289 45.9910663, 10.9272783 45.9910989, 10.9272971 45.9911091, 10.9273252 45.991111, 10.9273156 45.9911457, 10.9273089 45.9911914, 10.9272996 45.9912868, 10.9273009 45.9913194, 10.9273022 45.9913679, 10.9273197 45.9914042, 10.9273358 45.9914471, 10.9273545 45.9914871, 10.9274015 45.991557, 10.9274296 45.9915906, 10.9274806 45.9916325, 10.9275371 45.9916877, 10.9275707 45.9917054, 10.9275827 45.9917166, 10.9277088 45.991746, 10.9277517 45.9917702, 10.9277958 45.9918168, 10.927828 45.9918653, 10.9278561 45.9919137, 10.9279007 45.9919792, 10.9278349 45.9919677, 10.9277946 45.9919193, 10.9277311 45.9918865, 10.9277008 45.9918708, 10.9276423 45.9918815, 10.9275075 45.9918716, 10.9275576 45.9918145, 10.9275217 45.9917854, 10.9274044 45.9916839, 10.9272879 45.9915828, 10.9272048 45.9914499, 10.9272006 45.991369, 10.9271979 45.9912475, 10.9271973 45.9912186, 10.9271971 45.9912093, 10.9271905 45.9910776, 10.9271738 45.9909158, 10.9271738 45.9907748, 10.9271938 45.9906847, 10.927227 45.9906062, 10.9273002 45.9904698, 10.9273035 45.9904005, 10.9273139 45.9902886, 10.9273324 45.9902587, 10.9273259 45.9902098, 10.9273088 45.9901725, 10.9272861 45.990123));beach:gravel
beach_id_954003850;Unnamed;;;{'minlat': 46.0197078, 'minlon': 11.2701629, 'maxlat': 46.0198525, 'maxlon': 11.2702698};POLYGON ((11.2702698 46.0198525, 11.2701705 46.0198352, 11.2701629 46.01977, 11.270163 46.0197374, 11.2701938 46.0197266, 11.2702473 46.0197078, 11.2702478 46.0197945, 11.2702698 46.0198525));beach
beach_id_954004247;Unnamed;;;{'minlat': 46.0242698, 'minlon': 11.2675629, 'maxlat': 46.0243128, 'maxlon': 11.2676694};POLYGON ((11.2675629 46.0242899, 11.2675933 46.0242698, 11.2676694 46.0242836, 11.2676636 46.0243128, 11.2675629 46.0242899));beach
beach_id_973324276;Unnamed;;;{'minlat': 46.0559227, 'minlon': 10.9650148, 'maxlat': 46.0561186, 'maxlon': 10.9651924};POLYGON ((10.9650148 46.0561107, 10.9651924 46.0561186, 10.9651916 46.0559227, 10.9651485 46.0559333, 10.9650917 46.0559814, 10.965069 46.0560333, 10.9650501 46.056068, 10.9650148 46.0561107));beach:gravel
beach_id_1198898017;Unnamed;;;{'minlat': 46.2278224, 'minlon': 11.0860661, 'maxlat': 46.2280665, 'maxlon': 11.0870558};POLYGON ((11.0861311 46.2280382, 11.0861007 46.2280165, 11.0860875 46.2280071, 11.0860661 46.2279755, 11.0860781 46.2279496, 11.086117 46.2279171, 11.0861894 46.227905, 11.0862089 46.2279013, 11.0862377 46.2278837, 11.0863584 46.2279301, 11.086514 46.2279765, 11.0866535 46.2279987, 11.0867795 46.2279709, 11.0868654 46.2279208, 11.0869271 46.2278484, 11.0869901 46.2278224, 11.0870397 46.2279115, 11.0870558 46.2279551, 11.0870042 46.2279746, 11.0869592 46.2279983, 11.0869257 46.2280145, 11.0868573 46.2280368, 11.0867373 46.2280567, 11.0865308 46.2280665, 11.0864141 46.2280433, 11.0862847 46.2280372, 11.0861861 46.2280474, 11.0861311 46.2280382));beach:gravel
beach_id_1225665701;Unnamed;;;{'minlat': 46.0537139, 'minlon': 10.8148008, 'maxlat': 46.0558884, 'maxlon': 10.8161287};POLYGON ((10.8155317 46.0558884, 10.815545 46.0557167, 10.8154188 46.0553747, 10.8153571 46.0550091, 10.8153135 46.0548086, 10.815351 46.0546261, 10.8152545 46.0542055, 10.8153457 46.0540175, 10.815005 46.0539393, 10.8148008 46.0538924, 10.8149171 46.0538834, 10.8150026 46.0538467, 10.8154424 46.0538621, 10.8155327 46.0538335, 10.8158388 46.0537385, 10.8160499 46.0537139, 10.8160214 46.0538742, 10.8161287 46.054038, 10.8159951 46.0543874, 10.8159574 46.0545589, 10.8160511 46.0546765, 10.8159407 46.0548296, 10.815763 46.0552756, 10.8157281 46.0554426, 10.8157012 46.0556617, 10.8156031 46.0557657, 10.8155317 46.0558884));beach
beach_id_1241761095;Unnamed;;;{'minlat': 46.0004477, 'minlon': 10.9531277, 'maxlat': 46.0010384, 'maxlon': 10.9535845};POLYGON ((10.9535845 46.0009922, 10.9534442 46.0010384, 10.9532109 46.0007515, 10.9531277 46.0005801, 10.9531304 46.0004832, 10.953256 46.0004477, 10.9535845 46.0009922));beach:gravel
